"cam.id","image.label","area.mm2","elip.major.axis","elip.minor.axis","Angle","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","aspect.ratio","roundness","Solidity","XStart","YStart","group","side","wing","altitude","sex","genus","species","subsp","sp.subsp","envelopes.notes","unit.type","country","province","locality","right.forewing.broken","right.forewing.pred","pred.present","pred.score","unsure.pred","error.affects.length.small","error.affects.length.big","pred.more.1","pred.more.2","latitude","longitude","brood","mother.type","year","genus.sp","clade","mimicry.ring","wing.pattern","larva","sex.quant"
"CAM017093","CAM017093_d.JPG",480.196,35.113,17.413,26.444,0.602,38.004,4.863,28.437,28.686,19.124,2.017,0.496,0.958,1665,371,"ps.wild","right","forewing",440,"female","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM017094","CAM017094_d.JPG",534.811,37.149,18.33,25.597,0.556,39.338,5.918,28.242,24.555,20.156,2.027,0.493,0.961,1827,357,"ps.wild","right","forewing",440,"male","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","y","1","n","n","n","n","n",-1.061383333,-77.66843333,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017095","CAM017095_d.JPG",572.157,39.018,18.671,151.586,0.533,41.706,10.723,8.203,149.4,20.505,2.09,0.479,0.964,853,291,"resub.cam.coll","left","forewing",440,"male","Heliconius","melpomene","plesseni x malleti","melpomene_plesseni x malleti","","wild","Ecuador","Napo","Y de Misahuallí","n","n","n","n","n","n","n","n","n",-1.061383333,-77.66843333,NA,NA,2010,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017096","CAM017096_d.JPG",616.82,40.541,19.372,22.576,0.531,43.384,4.297,27.753,21.054,21.175,2.093,0.478,0.954,2124,350,"ps.wild","right","forewing",440,"male","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017097","CAM017097_d.JPG",578.957,39.481,18.671,19.223,0.618,41.887,5.059,26.855,22.943,20.282,2.115,0.473,0.971,1947,393,"ps.wild","right","forewing",440,"male","Heliconius","timareta","ssp. nov.","timareta_ssp. nov.","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","y","3","n","n","n","y","n",-1.061383333,-77.66843333,"","",2010,"Heliconius_timareta","mel.clade","era.mel","rayed","solitary",1
"CAM017099","CAM017099_d.JPG",561.26,38.433,18.594,24.737,0.64,41.034,5.82,28.398,27.712,20.423,2.067,0.484,0.977,1790,328,"ps.wild","right","forewing",440,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","y","1","n","n","n","n","n",-1.061383333,-77.66843333,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM017100","CAM017100_d.JPG",537.59,37.68,18.165,23.789,0.597,40.145,4.883,26.289,24.121,20.259,2.074,0.482,0.964,1839,360,"ps.wild","right","forewing",440,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM017102","CAM017102_d.JPG",579.75,38.741,19.054,23.225,0.573,41.356,4.902,28.144,23.49,20.45,2.033,0.492,0.966,1872,374,"ps.wild","right","forewing",440,"male","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017103","CAM017103_d.JPG",555.052,39.008,18.117,27.499,0.624,41.463,5.625,27.324,26.794,19.714,2.153,0.464,0.981,1957,274,"ps.wild","right","forewing",440,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM017104","CAM017104_d.JPG",591.38,38.88,19.366,23.824,0.627,41.421,5.273,25.175,21.144,20.963,2.008,0.498,0.977,1851,324,"ps.wild","right","forewing",440,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","y","2","n","n","n","n","n",-1.061383333,-77.66843333,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM017109","CAM017109_d.JPG",502.248,37.016,17.276,26.243,0.605,38.934,3.691,28.71,24.289,18.533,2.143,0.467,0.977,1691,446,"ps.wild","right","forewing",459,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017110","CAM017110_d.JPG",496.092,36.609,17.254,20.409,0.613,38.966,4.59,28.867,20.479,19.095,2.122,0.471,0.974,1693,556,"ps.wild","right","forewing",459,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017111","CAM017111_d.JPG",447.295,34.824,16.354,21.643,0.61,36.816,5.82,28.339,21.57,17.783,2.129,0.47,0.97,1685,580,"ps.wild","right","forewing",459,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","y","1","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM017112","CAM017112_d.JPG",496.832,36.569,17.298,26.442,0.62,39.237,3.105,29.511,27.866,18.992,2.114,0.473,0.973,1592,459,"ps.wild","right","forewing",459,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM017113","CAM017113_d.JPG",405.269,32.593,15.832,20.304,0.627,34.509,4.785,30.683,25.332,17.554,2.059,0.486,0.961,1459,645,"ps.wild","right","forewing",459,"female","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_erato","era.clade","era.mel","rayed","solitary",0
"CAM017114","CAM017114_d.JPG",481.886,35.888,17.096,24.676,0.647,38.173,3.906,29.179,23.456,18.408,2.099,0.476,0.977,1635,512,"ps.wild","right","forewing",459,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017116","CAM017116_d.JPG",624.92,41.002,19.406,25.989,0.604,42.929,3.164,27.109,23.544,21.184,2.113,0.473,0.968,1778,286,"ps.wild","right","forewing",459,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017117","CAM017117_d.JPG",541.107,38.011,18.125,22.915,0.623,41.039,6.23,26.035,22.733,19.682,2.097,0.477,0.978,1902,383,"ps.wild","right","forewing",459,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM017118","CAM017118_d.JPG",518.606,37.477,17.619,26.742,0.586,39.939,2.48,29.628,27.43,19.353,2.127,0.47,0.967,1623,457,"ps.wild","right","forewing",459,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017119","CAM017119_d.JPG",598.375,40.326,18.893,26.493,0.5,43.642,3.965,28.964,25.785,20.783,2.134,0.469,0.95,1845,326,"ps.wild","right","forewing",459,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","y","1","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017120","CAM017120_d.JPG",478.131,35.049,17.369,155.025,0.578,36.528,15.723,11.289,155.216,18.625,2.018,0.496,0.972,1103,397,"resub.cam.coll","left","forewing",459,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","n","n","n","n","n","n",-1.091566667,-77.71995,NA,NA,2010,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM017121","CAM017121_d.JPG",559.065,37.811,18.826,23.363,0.663,39.768,5.742,27.773,26.578,20.548,2.008,0.498,0.977,1805,347,"ps.wild","right","forewing",459,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","y","1","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM017122","CAM017122_d.JPG",518.42,36.832,17.921,24.632,0.596,39.619,4.062,29.921,25.428,19.901,2.055,0.487,0.962,1653,444,"ps.wild","right","forewing",459,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2011,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017123","CAM017123_d.JPG",487.212,35.424,17.512,20.646,0.608,37.151,4.473,27.441,25.137,18.954,2.023,0.494,0.972,1611,517,"ps.wild","right","forewing",459,"male","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","y","1","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017124","CAM017124_d.JPG",544.056,37.675,18.386,30.794,0.585,40.296,3.984,29.511,29.821,20.104,2.049,0.488,0.97,1734,305,"ps.wild","right","forewing",459,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM017125","CAM017125_d.JPG",526.023,37.767,17.734,18.916,0.622,39.805,5.215,28.203,22.198,19.54,2.13,0.47,0.974,1733,512,"ps.wild","right","forewing",459,"male","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Napo","Colonia 20deEnero","n","n","n","0","n","n","n","n","n",-1.091566667,-77.71995,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017126","CAM017126_d.JPG",520.033,36.297,18.242,21.097,0.635,38.545,5.078,28.027,26.448,20.405,1.99,0.503,0.958,1726,414,"ps.wild","right","forewing",665,"female","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Luz de Amê©rica Km 11.5","n","n","y","1","n","n","n","n","n",-1.16835,-77.78111667,"","",2011,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM017127","CAM017127_d.JPG",360.267,30.665,14.959,22.588,0.379,33.538,2.969,28.32,21.38,16.624,2.05,0.488,0.903,1210,606,"ps.wild","right","forewing",665,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Luz de Amê©rica Km 11.5","n","n","n","0","n","n","n","n","n",-1.16835,-77.78111667,"","",2010,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017128","CAM017128_d.JPG",562.634,37.694,19.005,22.56,0.646,39.584,4.668,26.054,21.324,20.68,1.983,0.504,0.978,1750,395,"ps.wild","right","forewing",665,"male","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Napo","Luz de Amê©rica Km 11.5","n","n","n","0","n","n","n","n","n",-1.16835,-77.78111667,"","",2010,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017129","CAM017129_d.JPG",493.431,36.627,17.153,23.279,0.594,39.533,3.848,28.183,20.655,18.575,2.135,0.468,0.971,1860,513,"ps.wild","right","forewing",665,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Luz de Amê©rica Km 11.5","n","n","n","0","n","n","n","n","n",-1.16835,-77.78111667,"","",2010,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017131","CAM017131_d.JPG",568.612,37.834,19.136,152.661,0.562,39.883,11.23,8.75,153.222,20.637,1.977,0.506,0.967,799,294,"resub.cam.coll","left","forewing",665,"male","Heliconius","melpomene","plesseni x malleti","melpomene_plesseni x malleti","","wild","Ecuador","Napo","Luz de América Km 11.5","n","n","n","n","n","n","n","n","n",-1.16835,-77.78111667,NA,NA,2010,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017133","CAM017133_d.JPG",475.093,36.247,16.688,26.81,0.51,38.964,3.809,28.457,27.721,18.032,2.172,0.46,0.962,1729,434,"ps.wild","right","forewing",665,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Luz de Amê©rica Km 11.5","n","n","n","0","n","n","n","n","n",-1.16835,-77.78111667,"","",2011,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017134","CAM017134_d.JPG",516.912,37.07,17.754,20.811,0.607,39.451,4.121,27.226,23.456,19.911,2.088,0.479,0.954,1811,432,"ps.wild","right","forewing",665,"female","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Luz de Amê©rica Km 11.5","n","n","y","1","n","n","n","n","n",-1.16835,-77.78111667,"","",2011,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM017135","CAM017135_d.JPG",483.38,36.087,17.055,22.946,0.609,38.211,5.019,29.355,25.491,18.687,2.116,0.473,0.967,1728,501,"ps.wild","right","forewing",665,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Luz de Amê©rica Km 11.5","n","n","n","0","n","n","n","n","n",-1.16835,-77.78111667,"","",2011,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM017136","CAM017136_d.JPG",592.275,39.159,19.258,27.913,0.626,41.656,2.363,27.871,27.839,20.923,2.033,0.492,0.979,1652,293,"ps.wild","right","forewing",665,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Luz de Amê©rica Km 11.5","n","n","y","1","n","n","n","n","n",-1.16835,-77.78111667,"","",2005,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM017137","CAM017137_d.JPG",574.075,37.737,19.369,20.888,0.591,39.703,3.027,28.593,22.655,21.342,1.948,0.513,0.961,1545,412,"ps.wild","right","forewing",665,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Luz de Amê©rica Km 11.5","n","n","y","2","n","n","n","n","n",-1.16835,-77.78111667,"","",2005,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM017138","CAM017138_d.JPG",559.655,38.256,18.627,24.682,0.557,40.808,2.168,29.257,28.282,20.729,2.054,0.487,0.953,1698,351,"ps.wild","right","forewing",665,"female","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Napo","Luz de Amê©rica Km 11.5","n","n","n","0","n","n","n","n","n",-1.16835,-77.78111667,"","",2005,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM017141","CAM017141_d.JPG",502.04,36.192,17.662,24.629,0.604,39.132,4.883,28.984,26.117,19.583,2.049,0.488,0.961,1735,426,"ps.wild","right","forewing",1064,"female","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Antena","n","n","y","1","n","n","n","n","n",-1.291033333,-77.87736667,"","",2005,"Heliconius_erato","era.clade",NA,NA,"solitary",0
"CAM017142","CAM017142_d.JPG",521.071,36.414,18.219,25.923,0.564,39.36,4.297,27.48,27.163,20.367,1.999,0.5,0.952,1780,342,"ps.wild","right","forewing",1064,"female","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Antena","n","n","y","2","n","n","n","y","n",-1.291033333,-77.87736667,"","",2005,"Heliconius_erato","era.clade",NA,NA,"solitary",0
"CAM017143","CAM017143_d.JPG",499.177,37.366,17.009,25.023,0.61,39.476,4.16,28.808,24.308,18.57,2.197,0.455,0.973,1658,446,"ps.wild","right","forewing",1064,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Antena","n","n","n","0","n","n","n","n","n",-1.291033333,-77.87736667,"","",2005,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017144","CAM017144_d.JPG",512.828,36.726,17.779,25.887,0.637,38.253,4.277,27.343,25.688,19.386,2.066,0.484,0.971,1708,387,"ps.wild","right","forewing",1064,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Antena","n","n","n","0","n","n","n","n","n",-1.291033333,-77.87736667,"","",2005,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017145","CAM017145_d.JPG",477.514,36.676,16.577,22.118,0.609,38.917,4.922,29.296,23.014,18.474,2.212,0.452,0.968,1718,553,"ps.wild","right","forewing",1064,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Antena","n","n","y","1","n","n","n","n","n",-1.291033333,-77.87736667,"","",2005,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017146","CAM017146_d.JPG",540.969,38.632,17.829,19.984,0.625,41.25,5.586,27.265,20.829,19.218,2.167,0.462,0.973,1930,433,"ps.wild","right","forewing",1064,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Antena","n","n","n","0","n","n","n","n","n",-1.291033333,-77.87736667,"","",2005,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017147","CAM017147_d.JPG",417.933,33.665,15.807,23.27,0.6,35.745,3.457,27.558,23.371,17.265,2.13,0.47,0.962,1470,530,"ps.wild","right","forewing",1064,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Antena","n","n","n","0","n","n","n","n","n",-1.291033333,-77.87736667,"","",2005,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017148","CAM017148_d.JPG",458.096,34.781,16.77,22.792,0.496,38.166,5.078,29.941,25.07,18.674,2.074,0.482,0.958,1715,551,"resub.cam.coll","right","forewing",1064,"female","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Antena","n","n","n","n","n","n","n","n","n",-1.291033333,-77.87736667,NA,NA,2005,"Heliconius_erato","era.clade",NA,NA,"solitary",0
"CAM017149","CAM017149_d.JPG",574.762,39.205,18.666,24.613,0.622,42.044,4.121,28.691,24.684,20.354,2.1,0.476,0.972,1835,398,"ps.wild","right","forewing",1064,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Antena","n","n","n","0","n","n","n","n","n",-1.291033333,-77.87736667,"","",2005,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017150","CAM017150_d.JPG",496.496,37.284,16.955,22.417,0.602,39.02,6.133,29.062,25.911,18.686,2.199,0.455,0.968,1794,489,"ps.wild","right","forewing",1064,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Antena","n","n","n","0","n","n","n","n","n",-1.291033333,-77.87736667,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017152","CAM017152_d.JPG",536.695,37.104,18.417,23.965,0.605,39.229,4.316,29.14,27.228,20.277,2.015,0.496,0.959,1636,402,"ps.wild","right","forewing",947,"female","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Pastaza","Km35 Sendero PtaSanCristobal","n","n","n","0","n","n","n","n","n",-1.290766667,-77.8419,"","",2014,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",0
"CAM017153","CAM017153_d.JPG",477.397,34.805,17.464,23.79,0.617,36.727,4.18,26.464,22.843,19.142,1.993,0.502,0.971,1594,459,"ps.wild","right","forewing",947,"male","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Pastaza","Km35 Sendero PtaSanCristobal","n","n","n","0","n","n","n","n","n",-1.290766667,-77.8419,"","",2014,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017154","CAM017154_d.JPG",515.518,37.416,17.543,23.634,0.59,40.401,1.582,28.144,23.777,19.29,2.133,0.469,0.962,1633,421,"ps.wild","right","forewing",947,"female","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Pastaza","Km35 Sendero PtaSanCristobal","n","n","y","1","n","n","n","n","n",-1.290766667,-77.8419,"","",2014,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",0
"CAM017155","CAM017155_d.JPG",543.859,37.876,18.282,23.777,0.615,39.989,4.707,26.718,24.099,19.957,2.072,0.483,0.972,1597,357,"ps.wild","right","forewing",947,"male","Heliconius","melpomene","hybrid","melpomene_hybrid","","wild","Ecuador","Pastaza","Km35 Sendero PtaSanCristobal","n","n","n","0","n","n","n","n","n",-1.290766667,-77.8419,"","",2014,"Heliconius_melpomene","mel.clade","era.mel","hybrid","solitary",1
"CAM017156","CAM017156_d.JPG",568.214,37.851,19.113,151.796,0.585,39.901,10.898,9.102,153.924,20.892,1.98,0.505,0.971,912,262,"resub.cam.coll","left","forewing",947,"male","Heliconius","melpomene","malleti","melpomene_malleti","","wild","Ecuador","Pastaza","Km35 Sendero PtaSanCristobal","n","n","n","n","n","n","n","n","n",-1.290766667,-77.8419,NA,NA,2014,"Heliconius_melpomene","mel.clade","era.mel","rayed","solitary",1
"CAM017157","CAM017157_d.JPG",452.66,34.588,16.663,25.138,0.532,36.562,3.984,29.218,30.318,18.615,2.076,0.482,0.95,1576,496,"ps.wild","right","forewing",947,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Sendero PtaSanCristobal","n","n","y","1","n","n","n","n","n",-1.290766667,-77.8419,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017158","CAM017158_d.JPG",503.592,37.714,17.001,19.825,0.625,40.143,3.496,28.554,21.372,18.552,2.218,0.451,0.972,1756,532,"ps.wild","right","forewing",947,"male","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Sendero PtaSanCristobal","n","n","n","0","n","n","n","n","n",-1.290766667,-77.8419,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",1
"CAM017159","CAM017159_d.JPG",512.176,37.013,17.619,23.039,0.592,39.613,4.336,30.644,25.933,19.626,2.101,0.476,0.961,1575,494,"ps.wild","right","forewing",947,"female","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Sendero PtaSanCristobal","n","n","n","0","n","n","n","n","n",-1.290766667,-77.8419,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",0
"CAM017160","CAM017160_d.JPG",468.79,35.571,16.78,153.478,0.307,38.845,11.738,11.758,152.056,18.563,2.12,0.472,0.933,876,430,"resub.cam.coll","left","forewing",947,"female","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Pastaza","Km35 Sendero PtaSanCristobal","n","n","n","n","n","n","n","n","n",-1.290766667,-77.8419,NA,NA,2014,"Heliconius_erato","era.clade",NA,NA,"solitary",0
"CAM017161","CAM017161_d.JPG",570.28,38.626,18.798,22.968,0.611,41.563,4.297,28.261,22.576,20.598,2.055,0.487,0.962,1828,382,"ps.wild","right","forewing",440,"female","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",0
"CAM017163","CAM017163_d.JPG",445.52,34.728,16.334,23.743,0.574,37.655,4.57,30.136,24.385,18.618,2.126,0.47,0.948,1642,539,"ps.wild","right","forewing",440,"female","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",0
"CAM017165","CAM017165_d.JPG",489.037,35.561,17.509,23.218,0.605,38.281,4.277,28.437,25.506,19.286,2.031,0.492,0.961,1724,438,"ps.wild","right","forewing",440,"female","Heliconius","erato","hybrid","erato_hybrid","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2014,"Heliconius_erato","era.clade",NA,NA,"solitary",0
"CAM017166","CAM017166_d.JPG",491.893,37.368,16.76,19.837,0.517,40.285,2.637,25.078,21.203,18.782,2.23,0.449,0.95,1840,406,"ps.wild","right","forewing",440,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","y","1","n","n","n","n","n",-1.061383333,-77.66843333,"","",2014,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM017167","CAM017167_d.JPG",544.778,38.149,18.182,21.211,0.564,40.281,1.934,26.699,20.878,19.725,2.098,0.477,0.961,1618,391,"ps.wild","right","forewing",440,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2014,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM017168","CAM017168_d.JPG",533.43,37.425,18.148,25.081,0.515,40.083,3.769,30.039,26.415,20.054,2.062,0.485,0.954,1757,377,"ps.wild","right","forewing",440,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2014,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM017169","CAM017169_d.JPG",504.465,36.893,17.41,20.483,0.622,39.244,2.519,28.593,22.749,19.728,2.119,0.472,0.973,1463,529,"ps.wild","right","forewing",440,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","y","1","n","n","n","n","n",-1.061383333,-77.66843333,"","",2014,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
"CAM017170","CAM017170_d.JPG",492.664,36.717,17.084,25.265,0.546,39.009,3.359,29.394,26.783,18.714,2.149,0.465,0.961,1697,428,"ps.wild","right","forewing",440,"male","Heliconius","erato","lativitta","erato_lativitta","","wild","Ecuador","Napo","Y de Misahuallê_","n","n","n","0","n","n","n","n","n",-1.061383333,-77.66843333,"","",2014,"Heliconius_erato","era.clade","era.mel","rayed","solitary",1
